ts,funding_bps,cost_bps,adverse_buffer_bps,original_expected_spread_bps,original_expected_edge_bps,required_half_bps,scenario_half_bps,scenario_expected_spread_bps,scenario_edge_bps,scenario_pass
1777016197.4622488,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016197.4622488,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016197.4622488,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016197.7124717,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016197.7124717,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016197.7124717,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016197.7124717,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016197.7124717,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016197.7124717,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016197.7124717,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016197.7124717,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016197.977238,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016197.977238,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016197.977238,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016197.977238,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016197.977238,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016197.977238,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016197.977238,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016197.977238,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016198.206151,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016198.206151,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016198.206151,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016198.206151,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016198.206151,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016198.206151,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016198.206151,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016198.206151,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016198.4727292,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016198.4727292,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016198.4727292,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016198.4727292,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016198.4727292,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016198.4727292,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016198.4727292,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016198.4727292,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016199.7923727,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016199.7923727,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016199.7923727,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016199.7923727,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016199.7923727,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016199.7923727,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016199.7923727,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016199.7923727,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016200.0569751,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016200.0569751,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016200.0569751,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016200.0569751,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016200.0569751,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016200.0569751,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016200.0569751,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016200.0569751,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016200.3318038,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016200.3318038,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016200.3318038,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016200.3318038,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016200.3318038,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016200.3318038,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016200.3318038,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016200.3318038,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016200.5868201,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016200.5868201,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016200.5868201,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016200.5868201,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016200.5868201,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016200.5868201,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016200.5868201,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016200.5868201,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016200.8501747,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016200.8501747,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016200.8501747,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016200.8501747,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016200.8501747,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016200.8501747,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016200.8501747,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016200.8501747,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016201.1088562,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016201.1088562,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016201.1088562,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016201.1088562,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016201.1088562,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016201.1088562,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016201.1088562,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016201.1088562,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016201.3823628,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016201.3823628,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016201.3823628,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016201.3823628,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016201.3823628,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016201.3823628,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016201.3823628,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016201.3823628,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016201.6244829,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016201.6244829,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016201.6244829,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016201.6244829,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016201.6244829,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016201.6244829,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016201.6244829,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016201.6244829,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016201.8951912,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016201.8951912,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016201.8951912,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016201.8951912,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016201.8951912,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016201.8951912,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016201.8951912,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016201.8951912,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016202.1605215,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016202.1605215,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016202.1605215,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016202.1605215,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016202.1605215,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016202.1605215,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016202.1605215,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016202.1605215,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016202.426405,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016202.426405,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016202.426405,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016202.426405,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016202.426405,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016202.426405,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016202.426405,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016202.426405,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016202.676,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016202.676,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016202.676,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016202.676,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016202.676,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016202.676,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016202.676,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016202.676,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016202.9106705,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016202.9106705,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016202.9106705,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016202.9106705,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016202.9106705,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016202.9106705,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016202.9106705,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016202.9106705,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016203.1743982,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016203.1743982,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016203.1743982,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016203.1743982,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016203.1743982,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016203.1743982,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016203.1743982,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016203.1743982,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016203.4337008,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016203.4337008,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016203.4337008,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016203.4337008,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016203.4337008,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016203.4337008,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016203.4337008,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016203.4337008,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016203.665306,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016203.665306,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016203.665306,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016203.665306,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016203.665306,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016203.665306,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016203.665306,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016203.665306,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016203.9085958,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016203.9085958,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016203.9085958,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016203.9085958,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016203.9085958,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016203.9085958,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016203.9085958,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016203.9085958,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016204.1720996,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016204.1720996,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016204.1720996,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016204.1720996,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016204.1720996,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016204.1720996,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016204.1720996,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016204.1720996,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016204.408846,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016204.408846,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016204.408846,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016204.408846,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016204.408846,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016204.408846,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016204.408846,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016204.408846,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016204.669809,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016204.669809,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016204.669809,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016204.669809,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016204.669809,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016204.669809,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016204.669809,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016204.669809,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016204.9105327,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016204.9105327,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016204.9105327,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016204.9105327,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016204.9105327,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016204.9105327,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016204.9105327,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016204.9105327,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016205.1717095,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016205.1717095,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016205.1717095,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016205.1717095,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016205.1717095,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016205.1717095,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016205.1717095,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016205.1717095,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016205.4201303,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016205.4201303,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016205.4201303,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016205.4201303,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016205.4201303,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016205.4201303,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016205.4201303,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016205.4201303,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016205.6852853,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016205.6852853,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016205.6852853,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016205.6852853,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016205.6852853,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016205.6852853,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016205.6852853,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016205.6852853,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016205.9635217,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016205.9635217,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016205.9635217,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016205.9635217,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016205.9635217,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016205.9635217,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016205.9635217,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016205.9635217,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016206.204989,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016206.204989,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016206.204989,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016206.204989,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016206.204989,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016206.204989,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016206.204989,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016206.204989,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016206.4658794,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016206.4658794,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016206.4658794,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016206.4658794,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016206.4658794,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016206.4658794,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016206.4658794,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016206.4658794,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016206.7188797,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016206.7188797,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016206.7188797,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
